no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,lead_time,market_segment_type,avg_price_per_room,arrival_month,required_car_parking_space,repeated_guest,arrival_year,booking_status
0.6931471805599453,0.6931471805599453,0,90,4,119.85,5,0,0,2018,1
0.0,0.0,0,37,4,113.4,6,0,0,2018,0
0.0,0.0,2,100,4,93.6,7,0,0,2017,0
0.0,0.0,1,35,4,151.5,10,0,0,2018,0
0.0,0.0,0,21,4,139.0,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,47,3,72.25,8,0,0,2018,1
0.0,0.0,0,41,4,104.53,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,3,203,4,135.15,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,104,4,83.12,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,44,4,75.6,10,0,0,2017,1
0.0,0.0,1,41,4,149.4,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,288,4,107.38,12,0,0,2018,1
0.0,0.0,0,50,4,101.31,4,0,0,2018,0
0.0,0.0,0,33,4,170.1,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,11,4,67.5,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,80,3,74.8,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,290,3,65.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,25,4,72.93,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,54,3,92.0,3,0,0,2018,1
0.0,0.0,0,169,4,137.7,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,68,4,105.3,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,119,4,129.96,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,22,3,75.0,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,85,4,210.6,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,75,4,89.28,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,3,54,4,118.33,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,82,3,76.5,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,33,3,77.4,10,0,0,2017,1
0.0,0.0,0,68,4,89.53,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,162,4,158.56,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,25,4,84.0,10,0,0,2017,1
0.0,0.0,0,70,4,107.1,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,3,2,79.0,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,138,4,130.5,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,184,4,65.29,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,2,71,4,68.07,11,0,0,2018,1
0.0,0.0,0,93,4,128.78,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,19,4,96.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,2,2,67.0,4,0,1,2018,1
0.0,0.0,0,154,4,100.8,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,8,4,135.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,56,4,82.44,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,26,3,85.0,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,1,4,80.0,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,120,4,80.75,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,2,4,133.0,8,0,0,2018,1
0.0,0.0,1,151,4,105.3,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,3,67,4,82.99,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,43,4,0.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,33,3,62.2,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,14,4,99.5,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,85,4,117.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,106,4,141.3,7,0,0,2018,1
0.0,0.0,0,54,4,107.55,7,0,0,2018,0
0.0,0.0,0,99,4,73.95,3,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,117,4,105.74,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,36,4,101.7,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,72,4,67.22,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,73,3,59.8,1,0,0,2018,1
0.0,0.0,0,60,4,132.3,6,0,0,2018,0
0.0,0.0,1,32,4,107.1,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,35,3,58.0,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,2,4,82.9,1,0,1,2018,1
0.6931471805599453,0.6931471805599453,0,31,3,147.72,8,0,0,2018,1
0.0,0.0,0,141,4,109.2,6,0,0,2018,0
0.0,0.0,0,247,4,109.0,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,73,4,140.4,8,1,0,2018,1
0.6931471805599453,0.6931471805599453,0,32,3,137.52,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,13,4,119.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,4,16,4,159.0,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,256,4,96.25,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,31,4,83.9,3,0,0,2018,1
0.0,0.0,0,372,4,93.3,12,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,172,3,90.5,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,4,4,0.0,4,0,0,2018,1
0.0,0.0,0,17,4,83.4,3,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,86,2,100.0,9,0,0,2017,1
0.0,0.0,0,175,4,86.36,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,216,3,86.7,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,91,2,65.0,9,0,1,2018,1
0.0,0.0,1,101,4,96.3,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,1,4,78.41,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,291,4,80.75,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,20,3,85.0,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,7,3,107.0,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,3,92,4,113.4,10,0,0,2018,1
0.0,0.0,0,109,4,150.3,8,0,0,2018,0
0.0,0.0,0,127,4,105.3,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,3,144,4,126.9,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,65,4,78.3,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,36,4,88.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,70,4,97.33,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,4,4,106.0,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,85,4,126.9,8,0,0,2018,1
0.0,0.0,1,57,4,140.4,5,0,0,2018,0
0.0,0.0,1,5,4,91.0,2,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,25,4,229.0,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,61,4,102.0,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,134,4,109.65,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,3,3,124.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,19,4,69.0,12,0,0,2017,1
0.0,0.0,0,155,4,130.5,8,0,0,2018,0
0.0,0.0,0,13,4,152.67,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,4,0,1,0.0,9,0,1,2018,1
0.6931471805599453,0.6931471805599453,1,35,4,94.5,4,0,0,2018,1
0.0,0.0,0,106,4,120.28,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,85,4,106.54,7,0,0,2018,1
0.0,0.0,0,34,3,81.0,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,4,2,95.0,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,258,3,82.44,8,0,0,2018,1
0.0,0.0,0,186,4,137.7,8,1,0,2018,0
0.0,0.0,1,18,4,139.0,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,27,4,99.0,6,0,0,2018,1
0.0,0.0,0,173,4,143.1,9,0,0,2018,0
0.0,0.0,1,23,4,91.5,11,0,0,2018,0
0.0,0.0,1,151,4,143.28,12,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,7,2,65.0,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,13,4,85.47,5,0,0,2018,1
0.0,0.0,0,56,4,140.4,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,1,4,101.0,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,74,4,174.42,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,8,4,86.0,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,30,4,140.6,3,1,0,2018,1
0.6931471805599453,0.6931471805599453,0,108,4,75.76,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,359,3,70.0,10,0,0,2018,1
0.0,0.0,0,118,3,63.75,8,0,0,2017,0
0.6931471805599453,0.6931471805599453,0,0,2,65.0,2,0,1,2018,1
0.6931471805599453,0.6931471805599453,2,16,4,155.6,11,0,0,2018,1
0.0,0.0,1,308,4,78.3,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,40,4,135.4,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,5,4,130.0,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,17,4,84.33,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,90,4,93.6,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,17,4,141.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,298,4,79.59,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,3,4,178.67,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,42,3,85.0,9,0,0,2017,1
0.0,0.0,0,27,4,119.0,10,0,0,2018,0
0.0,0.0,1,117,4,126.0,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,9,4,153.0,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,24,4,101.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,3,2,66.0,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,24,4,80.85,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,2,15,4,106.33,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,22,1,0.0,11,0,0,2018,1
0.0,0.0,0,206,4,132.77,9,0,0,2018,0
0.0,0.0,0,47,4,126.0,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,11,4,124.0,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,3,31,4,157.5,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,8,4,93.0,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,26,4,126.0,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,22,4,141.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,5,3,94.5,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,18,3,66.25,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,94,4,90.08,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,10,4,126.0,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,4,4,179.0,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,4,145.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,31,4,51.97,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,168,4,62.18,7,0,0,2018,1
0.0,0.0,0,197,3,112.0,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,185,4,99.45,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,18,4,139.0,6,0,0,2018,1
0.0,0.0,2,205,4,85.5,10,0,0,2018,0
0.0,0.0,1,52,4,118.0,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,47,4,128.0,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,1,4,119.67,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,92,3,80.75,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,8,4,115.6,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,68,3,75.0,4,0,0,2018,1
0.0,0.0,0,229,4,116.95,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,1,3,100.8,10,0,0,2017,1
0.0,0.0,1,189,4,99.45,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,15,4,278.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,7,4,77.77,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,1,2,105.0,5,0,0,2018,1
0.0,0.0,0,87,4,97.71,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,2,2,71.0,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,108,4,67.15,4,0,0,2018,1
0.0,0.0,1,69,4,110.99,4,0,0,2018,0
0.0,0.0,0,284,4,81.82,10,0,0,2018,0
0.0,0.0,1,220,3,115.6,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,169,4,97.54,8,0,0,2018,1
0.0,0.0,0,86,4,139.95,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,53,4,77.86,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,37,4,146.0,12,0,0,2018,1
0.0,0.0,0,62,4,96.23,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,4,3,92.0,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,62,4,143.2,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,242,4,72.25,11,0,0,2017,1
0.0,0.0,0,162,4,96.3,8,0,0,2018,0
0.0,0.0,0,52,4,94.5,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,105,2,65.0,9,0,1,2018,1
0.6931471805599453,0.6931471805599453,0,51,3,75.0,11,0,0,2018,1
0.0,0.0,0,228,4,90.95,8,0,0,2018,0
0.0,0.0,0,124,4,104.4,10,0,0,2018,0
0.0,0.0,1,184,4,118.0,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,0,2,65.0,11,0,1,2018,1
0.6931471805599453,0.6931471805599453,1,2,4,96.0,1,0,0,2018,1
0.0,0.0,0,96,4,138.0,9,0,0,2017,0
0.6931471805599453,0.6931471805599453,2,46,4,126.9,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,118,4,189.0,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,21,4,200.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,1,4,80.0,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,53,3,167.22,9,0,0,2017,1
0.0,0.0,0,124,4,146.7,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,124,4,114.3,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,1,2,67.0,12,1,1,2018,1
0.6931471805599453,0.6931471805599453,2,26,4,177.0,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,48,3,75.0,10,0,0,2018,1
0.0,0.0,0,93,4,109.35,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,20,3,85.0,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,8,4,156.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,43,4,144.23,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,5,4,139.0,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,40,4,94.5,10,0,0,2017,1
0.0,0.0,0,215,4,67.26,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,5,2,65.0,11,0,1,2017,1
0.6931471805599453,0.6931471805599453,2,16,4,105.0,9,0,0,2017,1
0.0,0.0,0,56,4,80.19,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,25,3,75.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,40,4,108.9,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,28,4,85.59,11,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,0,2,65.0,4,0,1,2018,1
0.6931471805599453,0.6931471805599453,3,24,4,94.35,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,21,4,117.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,28,4,73.39,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,57,3,75.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,85,4,91.48,7,0,0,2018,1
0.0,0.0,0,117,4,99.45,4,0,0,2018,0
0.0,0.0,0,266,4,73.95,12,0,0,2018,0
0.0,0.0,0,23,4,118.0,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,6,4,107.0,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,7,2,65.0,12,0,0,2017,1
0.0,0.0,0,219,4,69.33,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,3,3,69.0,2,0,1,2018,1
0.6931471805599453,0.6931471805599453,0,124,4,97.55,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,19,4,93.0,2,0,0,2018,1
0.0,0.0,0,17,2,67.0,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,23,3,87.0,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,4,1,0.0,10,0,0,2018,1
0.0,0.0,0,225,4,71.91,12,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,0,4,149.0,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,9,4,235.63,7,0,0,2018,1
0.0,0.0,1,88,4,132.3,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,217,4,46.63,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,28,4,89.0,1,0,0,2018,1
0.0,0.0,0,47,4,198.9,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,131,4,72.77,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,80,3,85.0,9,0,0,2018,1
0.0,0.0,1,201,4,121.5,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,190,3,70.0,4,0,0,2018,1
0.0,0.0,0,10,4,127.0,3,0,0,2018,0
0.0,0.0,1,287,4,105.3,10,0,0,2018,0
0.0,0.0,0,100,4,88.74,12,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,1,3,100.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,43,3,75.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,8,4,90.0,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,3,28,4,120.65,3,0,0,2018,1
0.0,0.0,1,21,4,178.0,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,121,4,198.9,8,1,0,2018,1
0.6931471805599453,0.6931471805599453,1,24,4,147.9,12,0,0,2018,1
0.0,0.0,0,165,4,151.2,10,0,0,2018,0
0.0,0.0,1,246,4,81.77,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,29,4,76.81,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,49,3,63.58,3,0,0,2018,1
0.0,0.0,0,150,4,173.25,7,0,0,2018,0
0.0,0.0,0,126,4,89.25,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,17,3,80.0,3,0,0,2018,1
0.0,0.0,0,152,4,101.15,7,0,0,2018,0
0.0,0.0,0,31,4,97.71,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,5,4,133.0,3,0,0,2018,1
0.0,0.0,0,139,3,68.0,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,3,4,81.6,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,78,4,62.18,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,71,4,122.4,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,44,4,88.4,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,70,4,79.2,12,0,0,2018,1
0.0,0.0,0,433,4,70.0,9,0,0,2018,0
0.0,0.0,0,29,4,84.55,3,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,35,4,117.0,9,0,0,2018,1
0.0,0.0,0,23,4,140.9,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,31,4,113.64,8,0,0,2018,1
0.0,0.0,0,27,4,137.6,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,8,3,107.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,118,4,107.25,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,68,4,136.3,10,0,0,2018,1
0.0,0.0,1,40,4,131.4,3,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,17,4,73.92,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,149,3,71.0,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,86,3,105.0,9,0,0,2017,1
0.0,0.0,0,286,4,117.0,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,90,4,109.8,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,3,2,67.0,3,1,1,2018,1
0.6931471805599453,0.6931471805599453,2,111,3,105.0,5,0,0,2018,1
0.0,0.0,0,254,4,73.95,12,0,0,2018,0
0.0,0.0,0,107,4,152.1,8,0,0,2018,0
0.0,0.0,0,70,4,150.3,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,33,4,85.5,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,118,4,96.3,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,3,4,99.1,11,1,0,2018,1
0.0,0.0,0,80,4,105.3,7,0,0,2018,0
0.0,0.0,0,28,4,117.74,5,0,0,2018,0
0.0,0.0,0,22,4,106.4,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,34,4,95.17,9,0,0,2018,1
0.0,0.0,0,146,4,116.45,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,9,4,125.27,8,1,0,2018,1
0.6931471805599453,0.6931471805599453,0,286,3,91.0,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,54,4,150.45,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,2,123.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,3,2,65.0,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,198,3,80.75,10,0,0,2018,1
0.0,0.0,0,161,3,116.1,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,11,1,0.0,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,38,4,52.39,3,0,0,2018,1
0.0,0.0,0,93,4,116.1,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,1,2,95.0,6,0,1,2018,1
0.0,0.0,0,85,4,162.3,4,0,0,2018,0
0.0,0.0,0,133,4,109.8,6,0,0,2018,0
0.0,0.0,0,131,4,129.6,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,141,4,96.3,7,0,0,2018,1
0.0,0.0,0,214,4,90.9,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,25,4,151.0,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,124,4,87.95,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,30,4,216.9,8,1,0,2018,1
0.0,0.0,1,39,4,134.0,10,0,0,2018,0
0.0,0.0,0,103,3,205.0,12,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,18,4,107.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,5,4,74.8,3,0,0,2018,1
0.0,0.0,0,148,4,96.3,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,3,4,70.0,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,6,4,129.7,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,69,3,82.0,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,83,4,135.9,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,53,3,60.0,11,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,34,4,138.0,10,0,0,2018,1
0.0,0.0,2,146,4,116.17,8,0,0,2018,0
0.0,0.0,1,160,4,114.3,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,3,2,65.0,10,0,1,2018,1
0.6931471805599453,0.6931471805599453,2,12,4,151.0,6,0,0,2018,1
0.0,0.0,1,212,4,103.84,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,17,4,101.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,5,2,77.0,11,0,0,2018,1
0.0,0.0,2,69,4,76.5,7,0,0,2017,0
0.6931471805599453,0.6931471805599453,0,50,3,85.5,5,0,0,2018,1
0.0,0.0,2,223,4,128.7,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,34,3,50.33,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,40,4,165.6,9,1,0,2018,1
0.0,0.0,0,166,4,89.25,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,61,3,90.95,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,29,3,67.5,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,72,4,146.7,7,1,0,2018,1
0.6931471805599453,0.6931471805599453,0,63,3,71.0,1,0,0,2018,1
0.0,0.0,0,54,4,180.68,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,10,4,79.0,2,0,1,2018,1
0.0,0.0,1,164,4,108.11,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,25,4,85.0,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,8,4,92.4,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,2,46,4,152.1,7,0,0,2018,1
0.0,0.0,0,10,4,79.0,2,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,7,2,67.0,12,1,1,2018,1
0.6931471805599453,0.6931471805599453,0,59,3,59.5,3,0,0,2018,1
0.0,0.0,0,142,4,187.0,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,1,3,101.5,8,0,0,2017,1
0.0,0.0,1,9,4,156.0,8,0,0,2018,0
0.0,0.0,1,31,4,95.4,3,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,94,4,139.5,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,28,4,131.0,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,43,4,126.9,7,1,0,2018,1
0.6931471805599453,0.6931471805599453,0,159,3,70.0,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,67,4,57.83,3,0,0,2018,1
0.0,0.0,0,109,4,72.25,7,0,0,2018,0
0.0,0.0,0,44,4,91.2,11,0,0,2018,0
0.0,0.0,0,171,4,99.45,8,0,0,2018,0
0.0,0.0,0,36,4,60.29,1,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,59,3,100.0,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,1,2,65.0,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,26,4,114.0,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,144,4,92.55,5,0,0,2018,1
0.0,0.0,2,162,4,139.05,8,1,0,2018,0
0.6931471805599453,0.6931471805599453,1,0,4,88.0,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,23,3,110.5,9,0,0,2017,1
0.0,0.0,1,138,4,145.2,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,116,4,89.25,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,114,4,89.25,7,0,0,2018,1
0.0,0.0,0,45,2,65.0,4,0,1,2018,0
0.6931471805599453,0.6931471805599453,1,76,4,109.8,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,5,4,206.0,9,0,0,2017,1
